underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
9117.98,SYN.BTC-25SEP20,1579545017880,open,0.47,1.0,0.4075,0.542,0.46835089,75.82,0.4755,0.0,BTC-25SEP20-12000-P,8652.38,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.38,0.4755,0.4755,1.0,-4.54191,-0.55019,-63.24402,7e-05,29.78004
9121.51,SYN.BTC-25SEP20,1579545093893,open,0.47,1.0,0.407,0.5415,0.46797286,75.82,0.4755,0.0,BTC-25SEP20-12000-P,8657.02,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.5,0.4755,0.4755,1.0,-4.54435,-0.54993,-63.22831,7e-05,29.79395
9118.45,SYN.BTC-25SEP20,1579545396893,open,0.47,1.0,0.408,0.542,0.46857875,75.91,0.4755,0.0,BTC-25SEP20-12000-P,8653.66,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.4,0.4755,0.4755,1.0,-4.5479,-0.54982,-63.23728,7e-05,29.78476
9121.12,SYN.BTC-25SEP20,1579545473061,open,0.47,1.0,0.4075,0.542,0.4683128,75.92,0.4755,0.0,BTC-25SEP20-12000-P,8657.37,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.49,0.4755,0.4755,1.0,-4.55016,-0.5496,-63.22523,7e-05,29.79554
9122.82,SYN.BTC-25SEP20,1579545569746,open,0.47,1.0,0.4075,0.5415,0.46812681,75.92,0.4755,0.0,BTC-25SEP20-12000-P,8656.06,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.54,0.4755,0.4755,1.0,-4.55125,-0.54948,-63.21772,7e-05,29.80217
9123.77,SYN.BTC-25SEP20,1579545663893,open,0.47,1.0,0.4075,0.5415,0.46807084,75.93,0.4755,0.0,BTC-25SEP20-12000-P,8657.83,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.58,0.4755,0.4755,1.0,-4.55285,-0.54935,-63.21264,7e-05,29.80639
9124.04,SYN.BTC-25SEP20,1579545738893,open,0.47,1.0,0.407,0.5415,0.46805576,75.94,0.4755,0.0,BTC-25SEP20-12000-P,8658.38,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.59,0.4755,0.4755,1.0,-4.55334,-0.54931,-63.21109,7e-05,29.80759
9121.59,SYN.BTC-25SEP20,1579545813893,open,0.47,1.0,0.4075,0.542,0.46833315,75.94,0.4755,0.0,BTC-25SEP20-12000-P,8657.08,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.5,0.4755,0.4755,1.0,-4.55197,-0.54948,-63.22126,7e-05,29.79793
9119.65,SYN.BTC-25SEP20,1579545888893,open,0.47,1.0,0.4075,0.542,0.46853918,75.94,0.4755,0.0,BTC-25SEP20-12000-P,8656.38,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.44,0.4755,0.4755,1.0,-4.55061,-0.54962,-63.22955,7e-05,29.79018
9108.11,SYN.BTC-25SEP20,1579572028632,open,0.47,1.0,0.403,0.5345,0.46246282,73.72,0.4755,0.0,BTC-25SEP20-12000-P,8637.59,16812820295,[],0.0,0.0,0.0,0.48,0.5,"[[0.48, 0.5], [0.4855, 1.0], [0.4955, 1.0], [0.5055, 1.0], [0.5155, 1.0], [0.618, 0.1], [0.625, 0.1], [0.635, 0.1], [0.645, 0.1], [0.655, 0.1], [0.77, 1.0]]",79.09,,,,-4.39999,-0.55944,-63.3044,7e-05,29.63331
