underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8814.89,BTC-27MAR20,1579545024933,open,0.83,1.2,0.7835,0.8765,0.825386,85.21,0.95,0.0,BTC-27MAR20-16000-P,8651.75,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.55,,,,-3.32815,-0.92736,-28.17561,4e-05,5.19981
8817.76,BTC-27MAR20,1579545104620,open,0.83,1.2,0.7825,0.876,0.82482504,85.22,0.95,0.0,BTC-27MAR20-16000-P,8655.17,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.87,,,,-3.33594,-0.92719,-28.17242,4e-05,5.21083
8816.06,BTC-27MAR20,1579545404620,open,0.83,1.2,0.783,0.8765,0.82515123,85.21,0.95,0.0,BTC-27MAR20-16000-P,8656.09,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.69,,,,-3.33008,-0.92732,-28.17288,4e-05,5.20248
8816.76,BTC-27MAR20,1579545484140,open,0.83,1.2,0.783,0.876,0.82495071,85.1,0.95,0.0,BTC-27MAR20-16000-P,8657.32,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.77,,,,-3.31659,-0.9276,-28.17605,4e-05,5.18766
8817.76,BTC-27MAR20,1579545590619,open,0.83,1.2,0.7825,0.876,0.82481485,85.21,0.95,0.0,BTC-27MAR20-16000-P,8657.15,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.88,,,,-3.33376,-0.92724,-28.17072,4e-05,5.20782
8818.1,BTC-27MAR20,1579545674620,open,0.83,1.2,0.7825,0.876,0.82474538,85.21,0.95,0.0,BTC-27MAR20-16000-P,8657.95,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.92,,,,-3.33397,-0.92724,-28.17032,4e-05,5.20827
8818.03,BTC-27MAR20,1579545749027,open,0.83,1.2,0.7825,0.876,0.82472383,85.15,0.95,0.0,BTC-27MAR20-16000-P,8657.83,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.91,,,,-3.3253,-0.92742,-28.17236,4e-05,5.19831
8815.75,BTC-27MAR20,1579545821620,open,0.83,1.2,0.783,0.8765,0.82518765,85.17,0.95,0.0,BTC-27MAR20-16000-P,8657.26,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.66,,,,-3.32365,-0.92746,-28.17266,4e-05,5.19446
8815.39,BTC-27MAR20,1579545899620,open,0.83,1.2,0.783,0.8765,0.82527628,85.2,0.95,0.0,BTC-27MAR20-16000-P,8656.41,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",186.62,,,,-3.32713,-0.92739,-28.17151,4e-05,5.19805
8797.7,BTC-27MAR20,1579572032660,open,0.83,1.2,0.786,0.8775,0.82749953,83.08,0.95,0.0,BTC-27MAR20-16000-P,8637.88,16812820418,"[[0.0035, 5.0]]",0.0,0.0035,5.0,0.95,0.1,"[[0.95, 0.1]]",185.04,,,,-2.98516,-0.93485,-28.14162,4e-05,4.76105
