underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8983.09,BTC-26JUN20,1579545026629,open,0.67,26.7,0.6595,0.6805,0.66902922,85.3,0.68,0.0,BTC-26JUN20-3000-C,8651.75,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.79,,,,-0.5218,0.98736,12.34439,1e-05,1.92781
8986.5,BTC-26JUN20,1579545105490,open,0.67,26.7,0.6595,0.6805,0.66915052,85.3,0.68,0.0,BTC-26JUN20-3000-C,8655.14,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.41,,,,-0.52128,0.98738,12.34506,1e-05,1.9258
8986.28,BTC-26JUN20,1579545404629,open,0.67,26.7,0.6595,0.6805,0.6691358,85.27,0.68,0.0,BTC-26JUN20-3000-C,8656.09,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.43,,,,-0.52039,0.9874,12.34581,1e-05,1.92318
8986.97,BTC-26JUN20,1579545487162,open,0.67,26.7,0.6595,0.6805,0.66916221,85.28,0.68,0.0,BTC-26JUN20-3000-C,8657.4,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.35,,,,-0.52055,0.9874,12.34562,1e-05,1.92352
8989.25,BTC-26JUN20,1579545593913,open,0.67,26.7,0.6595,0.681,0.66925261,85.32,0.68,0.0,BTC-26JUN20-3000-C,8657.21,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.09,,,,-0.52147,0.98739,12.34459,1e-05,1.92588
8989.5,BTC-26JUN20,1579545674629,open,0.67,26.7,0.6595,0.681,0.66926108,85.32,0.68,0.0,BTC-26JUN20-3000-C,8657.95,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.06,,,,-0.52137,0.98739,12.34465,1e-05,1.92557
8988.88,BTC-26JUN20,1579545750034,open,0.67,26.7,0.6595,0.681,0.66926241,85.43,0.68,0.0,BTC-26JUN20-3000-C,8657.61,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.14,,,,-0.52464,0.98732,12.34084,1e-05,1.93515
8986.75,BTC-26JUN20,1579545822543,open,0.67,26.7,0.6595,0.6805,0.66917324,85.37,0.68,0.0,BTC-26JUN20-3000-C,8657.05,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.38,,,,-0.52315,0.98734,12.34233,1e-05,1.93108
8985.01,BTC-26JUN20,1579545902629,open,0.67,26.7,0.6595,0.6805,0.66910773,85.35,0.68,0.0,BTC-26JUN20-3000-C,8656.29,16817553094,"[[0.662, 11.0]]",0.0,0.662,11.0,0.6715,11.0,"[[0.6715, 11.0]]",94.58,,,,-0.52292,0.98735,12.34244,1e-05,1.93065
8974.28,BTC-26JUN20,1579572033668,open,0.67,26.7,0.659,0.68,0.66870066,85.31,0.68,0.0,BTC-26JUN20-3000-C,8637.86,16821808818,"[[0.6635, 9.0]]",0.0,0.6635,9.0,0.673,9.0,"[[0.673, 9.0]]",100.3,,,,-0.5222,0.98735,12.32012,1e-05,1.92521
8974.28,BTC-26JUN20,1579572104158,open,0.67,26.7,0.659,0.6805,0.66870168,85.31,0.68,0.0,BTC-26JUN20-3000-C,8635.85,16821808818,"[[0.6635, 9.0]]",0.0,0.6635,9.0,0.673,9.0,"[[0.673, 9.0]]",100.3,,,,-0.52234,0.98735,12.31991,1e-05,1.92561
8973.07,BTC-26JUN20,1579572173641,open,0.67,26.7,0.659,0.68,0.66866112,85.32,0.68,0.0,BTC-26JUN20-3000-C,8636.28,16821808818,"[[0.6635, 9.0]]",0.0,0.6635,9.0,0.673,9.0,"[[0.673, 9.0]]",100.42,,,,-0.52288,0.98734,12.31918,1e-05,1.92733
8972.55,BTC-26JUN20,1579572245629,open,0.67,26.7,0.659,0.68,0.6686393,85.31,0.68,0.0,BTC-26JUN20-3000-C,8636.01,16821808818,"[[0.6635, 9.0]]",0.0,0.6635,9.0,0.673,9.0,"[[0.673, 9.0]]",100.47,,,,-0.52252,0.98734,12.31951,1e-05,1.92634
