underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
9118.12,SYN.BTC-25SEP20,1579545006803,open,0.11,130.9,0.076,0.158,0.11133965,72.66,0.09,0.0,BTC-25SEP20-7000-P,8652.43,16818699187,"[[0.1035, 18.0], [0.1025, 8.0], [0.1015, 10.8]]",69.52,0.1035,18.0,0.109,0.3,"[[0.109, 0.3], [0.11, 9.7], [0.111, 8.0], [0.112, 8.0], [0.113, 10.0], [0.2, 0.2], [0.2455, 1.0]]",71.72,,,,-3.33485,-0.22944,-21.16044,6e-05,22.81691
9122.72,SYN.BTC-25SEP20,1579545087363,open,0.11,130.9,0.0755,0.158,0.11118308,72.66,0.09,0.0,BTC-25SEP20-7000-P,8658.15,16818707173,"[[0.1035, 8.0], [0.103, 10.0], [0.102, 8.0], [0.1015, 10.4]]",69.58,0.1035,8.0,0.109,0.3,"[[0.109, 0.3], [0.11, 9.7], [0.1105, 8.0], [0.112, 8.0], [0.113, 10.0], [0.2, 0.2], [0.2455, 1.0]]",71.79,,,,-3.33477,-0.22919,-21.14571,6e-05,22.81436
9121.55,SYN.BTC-25SEP20,1579545168157,open,0.11,130.9,0.0755,0.158,0.11122329,72.66,0.09,0.0,BTC-25SEP20-7000-P,8655.58,16818713121,"[[0.1035, 18.0], [0.102, 8.0], [0.1015, 10.4]]",69.57,0.1035,18.0,0.109,0.3,"[[0.109, 0.3], [0.11, 9.7], [0.1105, 8.0], [0.112, 8.0], [0.113, 10.0], [0.2, 0.2], [0.2455, 1.0]]",71.77,,,,-3.33482,-0.22926,-21.14935,6e-05,22.81494
9118.42,SYN.BTC-25SEP20,1579545392260,open,0.11,138.9,0.076,0.158,0.11132512,72.66,0.1025,0.0,BTC-25SEP20-7000-P,8653.61,16818736189,"[[0.102, 18.0], [0.1015, 26.8]]",68.92,0.102,18.0,0.11,17.7,"[[0.11, 17.7], [0.112, 18.0], [0.141, 8.0], [0.2, 0.2], [0.2455, 1.0]]",72.13,0.1025,0.1025,8.0,-3.3349,-0.22943,-21.15912,6e-05,22.81655
9120.92,SYN.BTC-25SEP20,1579545465157,open,0.11,138.9,0.0755,0.158,0.1112153,72.65,0.1025,0.0,BTC-25SEP20-7000-P,8657.45,16818737720,"[[0.102, 10.0], [0.1015, 34.5]]",68.96,0.102,10.0,0.1085,0.3,"[[0.1085, 0.3], [0.11, 17.7], [0.1115, 10.0], [0.112, 8.0], [0.14, 8.0], [0.2, 0.2], [0.2455, 1.0]]",71.56,0.1025,0.1025,8.0,-3.33428,-0.22928,-21.1488,6e-05,22.81474
9124.19,SYN.BTC-25SEP20,1579545549157,open,0.11,138.9,0.0755,0.1575,0.11108059,72.65,0.1025,0.0,BTC-25SEP20-7000-P,8657.9,16818747880,"[[0.102, 10.0], [0.1015, 18.3], [0.101, 18.0]]",69.0,0.102,10.0,0.1085,0.3,"[[0.1085, 0.3], [0.11, 17.7], [0.111, 8.0], [0.1115, 10.0], [0.1395, 8.0], [0.2, 0.2], [0.2455, 1.0]]",71.61,0.1025,0.1025,8.0,-3.33375,-0.2291,-21.13651,6e-05,22.8126
9123.65,SYN.BTC-25SEP20,1579545654157,open,0.11,138.9,0.0755,0.1575,0.11110153,72.65,0.1025,0.0,BTC-25SEP20-7000-P,8657.86,16818756395,"[[0.102, 10.0], [0.1015, 18.4], [0.101, 18.0]]",69.0,0.102,10.0,0.1085,0.3,"[[0.1085, 0.3], [0.11, 17.7], [0.111, 8.0], [0.1115, 10.0], [0.139, 9.0], [0.2, 0.2], [0.2455, 1.0]]",71.61,0.1025,0.1025,8.0,-3.33383,-0.22913,-21.13832,6e-05,22.81287
9124.03,SYN.BTC-25SEP20,1579545735158,open,0.11,138.9,0.0755,0.1575,0.11107629,72.64,0.1025,0.0,BTC-25SEP20-7000-P,8658.36,16818763552,"[[0.102, 10.0], [0.1015, 18.4], [0.101, 18.0]]",69.0,0.102,10.0,0.1085,0.3,"[[0.1085, 0.3], [0.11, 17.7], [0.111, 8.0], [0.1115, 10.0], [0.139, 9.0], [0.2, 0.2], [0.2455, 1.0]]",71.61,0.1025,0.1025,8.0,-3.33359,-0.2291,-21.13609,6e-05,22.81246
9121.61,SYN.BTC-25SEP20,1579545810456,open,0.11,138.9,0.0755,0.1575,0.11116574,72.64,0.1025,0.0,BTC-25SEP20-7000-P,8657.0,16818769496,"[[0.102, 10.0], [0.1015, 18.6], [0.101, 18.0]]",68.97,0.102,10.0,0.109,0.3,"[[0.109, 0.3], [0.11, 17.7], [0.111, 8.0], [0.1115, 10.0], [0.139, 9.0], [0.2, 0.2], [0.2455, 1.0]]",71.78,0.1025,0.1025,8.0,-3.33378,-0.22924,-21.14431,6e-05,22.81386
9120.12,SYN.BTC-25SEP20,1579545883969,open,0.11,138.9,0.0755,0.158,0.11120811,72.64,0.1025,0.0,BTC-25SEP20-7000-P,8656.59,16818779955,"[[0.1015, 18.0], [0.101, 18.0], [0.1005, 10.3]]",68.74,0.1015,18.0,0.109,10.7,"[[0.109, 10.7], [0.11, 8.0], [0.111, 18.0], [0.139, 9.0], [0.2, 0.2], [0.2455, 1.0]]",71.75,0.1025,0.1025,8.0,-3.33366,-0.22932,-21.1483,6e-05,22.8145
