underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8815.17,BTC-27MAR20,1579545012845,open,0.02,95.7,0.007,0.0365,0.01750399,66.46,0.018,0.0,BTC-27MAR20-6500-P,8652.35,16818699969,"[[0.0165, 35.2], [0.016, 34.0], [0.015, 13.0]]",65.21,0.0165,35.2,0.0185,24.0,"[[0.0185, 24.0], [0.019, 36.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.048, 4.2]]",67.67,0.0205,0.018,0.3,-3.5822,-0.11211,-2.08359,8e-05,7.17534
8820.12,BTC-27MAR20,1579545090384,open,0.02,95.7,0.007,0.0365,0.01742925,66.46,0.018,0.0,BTC-27MAR20-6500-P,8658.21,16818706703,"[[0.0165, 34.6], [0.016, 34.0], [0.015, 13.0]]",65.3,0.0165,34.6,0.0185,39.0,"[[0.0185, 39.0], [0.019, 21.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.048, 4.2]]",67.76,0.0205,0.018,0.3,-3.57534,-0.11172,-2.07736,8e-05,7.16176
8818.17,BTC-27MAR20,1579545173966,open,0.02,95.7,0.007,0.0365,0.01746067,66.46,0.018,0.0,BTC-27MAR20-6500-P,8656.62,16818713963,"[[0.0165, 34.8], [0.016, 34.0], [0.015, 13.0]]",65.27,0.0165,34.8,0.0185,24.0,"[[0.0185, 24.0], [0.019, 36.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.048, 4.2]]",67.73,0.0205,0.018,0.3,-3.57842,-0.11188,-2.0799,8e-05,7.16733
8813.57,BTC-27MAR20,1579545395186,open,0.02,95.7,0.007,0.0365,0.01752236,66.46,0.018,0.0,BTC-27MAR20-6500-P,8653.66,16818731455,"[[0.0165, 20.4], [0.016, 49.0], [0.015, 13.0]]",65.19,0.0165,20.4,0.018,24.0,"[[0.018, 24.0], [0.0185, 15.0], [0.019, 21.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.048, 4.2]]",67.04,0.0205,0.018,0.3,-3.58387,-0.11221,-2.08504,8e-05,7.17857
8817.21,BTC-27MAR20,1579545470186,open,0.02,95.7,0.007,0.0365,0.01745849,66.44,0.018,0.0,BTC-27MAR20-6500-P,8657.46,16818740398,"[[0.0165, 19.8], [0.016, 49.0], [0.015, 13.0]]",65.25,0.0165,19.8,0.018,24.0,"[[0.018, 24.0], [0.0185, 15.0], [0.019, 21.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.048, 4.2]]",67.11,0.0205,0.018,0.3,-3.57758,-0.1119,-2.07985,8e-05,7.16725
8818.58,BTC-27MAR20,1579545560186,open,0.02,95.7,0.007,0.0365,0.01742946,66.43,0.018,0.0,BTC-27MAR20-6500-P,8657.38,16818747479,"[[0.0165, 19.4], [0.016, 49.0], [0.015, 13.0]]",65.28,0.0165,19.4,0.018,24.0,"[[0.018, 24.0], [0.0185, 15.0], [0.019, 21.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.048, 4.2]]",67.13,0.0205,0.018,0.3,-3.57453,-0.11177,-2.07753,8e-05,7.1622
8818.02,BTC-27MAR20,1579545662186,open,0.02,95.7,0.007,0.0365,0.0174254,66.42,0.018,0.0,BTC-27MAR20-6500-P,8657.83,16818754430,"[[0.0165, 15.2], [0.016, 49.0], [0.015, 13.0]]",65.27,0.0165,15.2,0.018,24.0,"[[0.018, 24.0], [0.0185, 15.0], [0.019, 21.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.0475, 4.2]]",67.12,0.0205,0.018,0.3,-3.57362,-0.11177,-2.07733,8e-05,7.16178
8818.07,BTC-27MAR20,1579545737950,open,0.02,95.7,0.007,0.0365,0.01741754,66.41,0.018,0.0,BTC-27MAR20-6500-P,8658.38,16818754430,"[[0.0165, 15.2], [0.016, 49.0], [0.015, 13.0]]",65.27,0.0165,15.2,0.018,24.0,"[[0.018, 24.0], [0.0185, 15.0], [0.019, 21.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.0475, 4.2]]",67.12,0.0205,0.018,0.3,-3.57257,-0.11174,-2.07675,8e-05,7.16053
8815.71,BTC-27MAR20,1579545812186,open,0.02,95.7,0.007,0.0365,0.01744472,66.4,0.018,0.0,BTC-27MAR20-6500-P,8657.08,16818768873,"[[0.0165, 15.5], [0.016, 49.0], [0.015, 13.0]]",65.23,0.0165,15.5,0.018,24.0,"[[0.018, 24.0], [0.0185, 15.0], [0.019, 21.0], [0.02, 12.7], [0.021, 0.1], [0.0215, 0.1], [0.0475, 4.2]]",67.08,0.0205,0.018,0.3,-3.57475,-0.1119,-2.07909,8e-05,7.16565
8815.24,BTC-27MAR20,1579545887186,open,0.02,95.7,0.007,0.0365,0.01743536,66.38,0.018,0.0,BTC-27MAR20-6500-P,8656.46,16818779481,"[[0.016, 46.1], [0.015, 37.0]]",64.59,0.016,46.1,0.0175,24.0,"[[0.0175, 24.0], [0.018, 22.0], [0.0185, 15.0], [0.0195, 13.4], [0.021, 0.1], [0.0215, 0.1], [0.0475, 4.2]]",66.46,0.0205,0.018,0.3,-3.57312,-0.11188,-2.07852,8e-05,7.16442
