underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
8815.08,BTC-27MAR20,1579545011839,open,0.01,722.4,0.0005,0.019,0.00526395,96.25,0.005,0.0,BTC-27MAR20-20000-C,8652.34,16818697007,"[[0.0045, 27.0], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.92,0.0045,27.0,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.3,0.005,0.005,1.6,-2.19636,0.03691,0.50867,2e-05,3.0379
8820.37,BTC-27MAR20,1579545087368,open,0.01,722.4,0.0005,0.019,0.00528274,96.25,0.005,0.0,BTC-27MAR20-20000-C,8658.15,16818706136,"[[0.0045, 27.1], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.87,0.0045,27.1,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.24,0.005,0.005,1.6,-2.20336,0.03702,0.51054,2e-05,3.04756
8817.91,BTC-27MAR20,1579545170946,open,0.01,722.4,0.0005,0.019,0.0052716,96.24,0.005,0.0,BTC-27MAR20-20000-C,8656.02,16818713960,"[[0.0045, 27.0], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.89,0.0045,27.0,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.27,0.005,0.005,1.6,-2.19937,0.03696,0.50949,2e-05,3.04216
8813.58,BTC-27MAR20,1579545392589,open,0.01,722.4,0.0005,0.019,0.00525346,96.24,0.005,0.0,BTC-27MAR20-20000-C,8653.66,16818728861,"[[0.0045, 26.8], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.94,0.0045,26.8,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.32,0.005,0.005,1.6,-2.19284,0.03685,0.50773,2e-05,3.03318
8817.24,BTC-27MAR20,1579545468029,open,0.01,722.4,0.0005,0.019,0.00526576,96.23,0.005,0.0,BTC-27MAR20-20000-C,8657.46,16818728861,"[[0.0045, 26.8], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.9,0.0045,26.8,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.28,0.005,0.005,1.6,-2.19748,0.03692,0.50898,2e-05,3.03962
8818.76,BTC-27MAR20,1579545553635,open,0.01,722.4,0.0005,0.019,0.00526925,96.23,0.005,0.0,BTC-27MAR20-20000-C,8657.72,16818728861,"[[0.0045, 26.8], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.89,0.0045,26.8,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.26,0.005,0.005,1.6,-2.19888,0.03695,0.50938,2e-05,3.04169
8818.05,BTC-27MAR20,1579545659589,open,0.01,722.4,0.0005,0.019,0.00526645,96.23,0.005,0.0,BTC-27MAR20-20000-C,8657.86,16818753815,"[[0.0045, 26.8], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.9,0.0045,26.8,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.27,0.005,0.005,1.6,-2.1979,0.03693,0.5091,2e-05,3.04026
8818.09,BTC-27MAR20,1579545737953,open,0.01,722.4,0.0005,0.019,0.00526565,96.23,0.005,0.0,BTC-27MAR20-20000-C,8658.38,16818753815,"[[0.0045, 26.8], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.9,0.0045,26.8,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.27,0.005,0.005,1.6,-2.19767,0.03692,0.50904,2e-05,3.03997
8815.73,BTC-27MAR20,1579545811465,open,0.01,722.4,0.0005,0.019,0.00525644,96.23,0.005,0.0,BTC-27MAR20-20000-C,8657.08,16818753815,"[[0.0045, 26.8], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.92,0.0045,26.8,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.3,0.005,0.005,1.6,-2.19433,0.03687,0.50813,2e-05,3.03533
8815.34,BTC-27MAR20,1579545884589,open,0.01,722.4,0.0005,0.019,0.00525473,96.23,0.005,0.0,BTC-27MAR20-20000-C,8656.59,16818779454,"[[0.0045, 26.1], [0.004, 65.0], [0.0035, 0.2], [0.003, 4.8], [0.0005, 0.5]]",93.93,0.0045,26.1,0.006,53.4,"[[0.006, 53.4], [0.0065, 26.0], [0.0085, 2.0], [0.015, 2.0], [0.0165, 3.2], [0.02, 5.0], [0.03, 10.0], [0.08, 1.0], [0.8, 1.5]]",98.3,0.005,0.005,1.6,-2.19373,0.03686,0.50797,2e-05,3.03448
