underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,24h_high,24h_low,24h_vol,theta,delta,rho,gamma,vega
9117.54,SYN.BTC-25SEP20,1579545022915,open,0.17,79.5,0.122,0.2195,0.16501939,72.66,0.1575,0.0,BTC-25SEP20-8000-P,8651.92,16818700933,"[[0.1565, 9.0], [0.156, 7.0], [0.1545, 10.3], [0.154, 8.0]]",69.7,0.1565,9.0,0.164,18.9,"[[0.164, 18.9], [0.1675, 7.0], [0.1685, 9.0], [0.1835, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",72.31,0.1575,0.1575,1.0,-3.83662,-0.30227,-29.01405,6e-05,26.2495
9120.63,SYN.BTC-25SEP20,1579545099447,open,0.17,79.5,0.1215,0.219,0.16486432,72.66,0.1575,0.0,BTC-25SEP20-8000-P,8655.59,16818708368,"[[0.1565, 9.0], [0.156, 7.0], [0.154, 10.8], [0.1535, 8.0]]",69.76,0.1565,9.0,0.164,18.9,"[[0.164, 18.9], [0.1675, 7.0], [0.1685, 9.0], [0.1835, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",72.36,0.1575,0.1575,1.0,-3.83688,-0.30207,-29.00181,6e-05,26.25062
9118.57,SYN.BTC-25SEP20,1579545400282,open,0.17,79.5,0.122,0.2195,0.16495659,72.67,0.1575,0.0,BTC-25SEP20-8000-P,8654.11,16818737721,"[[0.155, 9.0], [0.154, 17.9], [0.1535, 8.0]]",69.2,0.155,9.0,0.164,18.9,"[[0.164, 18.9], [0.1665, 7.0], [0.167, 9.0], [0.1835, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",72.32,0.1575,0.1575,1.0,-3.83708,-0.3022,-29.01037,6e-05,26.24955
9121.02,SYN.BTC-25SEP20,1579545480158,open,0.17,79.5,0.1215,0.219,0.16481075,72.65,0.1575,0.0,BTC-25SEP20-8000-P,8657.41,16818739285,"[[0.155, 9.0], [0.154, 17.7], [0.1535, 8.0]]",69.24,0.155,9.0,0.164,18.9,"[[0.164, 18.9], [0.1665, 7.0], [0.167, 9.0], [0.1835, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",72.37,0.1575,0.1575,1.0,-3.83638,-0.30205,-28.99798,6e-05,26.25072
9122.37,SYN.BTC-25SEP20,1579545583087,open,0.17,79.5,0.1215,0.219,0.16473075,72.65,0.1575,0.0,BTC-25SEP20-8000-P,8656.81,16818754747,"[[0.155, 9.0], [0.154, 10.7], [0.1535, 15.0]]",69.27,0.155,9.0,0.164,18.9,"[[0.164, 18.9], [0.1665, 7.0], [0.167, 9.0], [0.183, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",72.39,0.1575,0.1575,1.0,-3.83648,-0.30197,-28.99249,6e-05,26.25117
9123.8,SYN.BTC-25SEP20,1579545666418,open,0.17,79.5,0.1215,0.219,0.16465171,72.64,0.1575,0.0,BTC-25SEP20-8000-P,8657.86,16818759304,"[[0.155, 9.0], [0.154, 10.7], [0.1535, 8.0], [0.153, 7.0]]",69.29,0.155,9.0,0.164,18.9,"[[0.164, 18.9], [0.1665, 7.0], [0.167, 9.0], [0.183, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",72.42,0.1575,0.1575,1.0,-3.83627,-0.30188,-28.98582,6e-05,26.25178
9123.88,SYN.BTC-25SEP20,1579545744999,open,0.17,79.5,0.1215,0.219,0.16463268,72.64,0.1575,0.0,BTC-25SEP20-8000-P,8658.48,16818759304,"[[0.155, 9.0], [0.154, 10.7], [0.1535, 8.0], [0.153, 7.0]]",69.29,0.155,9.0,0.164,18.9,"[[0.164, 18.9], [0.1665, 7.0], [0.167, 9.0], [0.183, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",72.42,0.1575,0.1575,1.0,-3.83602,-0.30188,-28.98461,6e-05,26.25185
9121.58,SYN.BTC-25SEP20,1579545819158,open,0.17,79.5,0.1215,0.219,0.16476618,72.65,0.1575,0.0,BTC-25SEP20-8000-P,8657.26,16818773570,"[[0.155, 9.0], [0.1545, 9.9], [0.154, 8.0], [0.153, 7.0]]",69.25,0.155,9.0,0.164,18.9,"[[0.164, 18.9], [0.1665, 7.0], [0.167, 9.0], [0.1835, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",72.38,0.1575,0.1575,1.0,-3.83619,-0.30202,-28.99442,6e-05,26.25081
9119.48,SYN.BTC-25SEP20,1579545894157,open,0.17,79.5,0.1215,0.219,0.16484311,72.63,0.1575,0.0,BTC-25SEP20-8000-P,8656.25,16818780775,"[[0.154, 17.0], [0.153, 17.9]]",68.87,0.154,17.0,0.163,10.7,"[[0.163, 10.7], [0.164, 8.0], [0.1665, 16.0], [0.1835, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",71.99,0.1575,0.1575,1.0,-3.83554,-0.30216,-29.00102,6e-05,26.25011
9108.51,SYN.BTC-25SEP20,1579572031653,open,0.17,102.5,0.1175,0.213,0.15971106,70.7,0.1525,0.0,BTC-25SEP20-8000-P,8637.85,16822033913,"[[0.1525, 15.8], [0.1515, 5.0], [0.151, 17.9], [0.149, 9.0]]",68.2,0.1525,15.8,0.16,8.0,"[[0.16, 8.0], [0.1605, 20.0], [0.1635, 5.0], [0.184, 15.0], [0.205, 1.0], [0.2495, 0.1], [0.285, 2.0], [0.292, 0.1], [0.294, 0.4], [0.299, 0.1]]",70.8,0.153,0.1525,23.0,-3.73921,-0.30359,-28.70174,7e-05,26.25815
